_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
131778,101004360389,2022-06-21 13:01:00,,2022-06-22 09:50:31,ONTIME,Closed,Case Closed. Closed date : 2022-06-22 13:50:31.13 Case Resolved Bonds <robyn.bonds@boston.gov> 1:16 PM (33 minutes ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Catherine  Ian  Maia  Keith  Sarah  LMOM asking if dog was found. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,1233 Bennington St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0112,1233 Bennington St,2128.0,42.38989943920736,-70.99673024947167,0101000020E61000008B1AAC6DCABF51C0EA0F8E39E8314540,Constituent Call,Case Closed. Closed date : 2022-06-22 13:50:31.13 Case Resolved Bonds <robyn.bonds@boston.gov> 1:16 PM (33 minutes ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Catherine  Ian  Maia  Keith  Sarah  LMOM asking if dog was found.  Animal Lost
131871,101004360535,2022-06-21 14:53:13,,2022-06-21 18:42:37,ONTIME,Closed,Case Closed. Closed date : 2022-06-21 22:42:37.05 Case Resolved Picked up the dog and transporting to the shelter. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,28 Montebello Rd  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 11,1106,28 Montebello Rd,2130.0,42.31278958301513,-71.10202064693672,0101000020E61000000A879B8187C651C02CCA327D09284540,Constituent Call,Case Closed. Closed date : 2022-06-21 22:42:37.05 Case Resolved Picked up the dog and transporting to the shelter. MS107  Animal Generic Request
132463,101004361451,2022-06-22 08:29:00,,2022-06-22 10:21:18,ONTIME,Closed,Case Closed. Closed date : 2022-06-22 14:21:18.51 Case Resolved Stern 1:54 PM (26 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Picked up one dog and transporting to the shelter. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,138 Ballou Ave  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1413,138 Ballou Ave,2124.0,42.28385956122954,-71.08381067062288,0101000020E610000064586E275DC551C0A311968255244540,Constituent Call,Case Closed. Closed date : 2022-06-22 14:21:18.51 Case Resolved Stern 1:54 PM (26 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Picked up one dog and transporting to the shelter. MS107  Animal Generic Request
132546,101004361594,2022-06-22 09:40:00,,2022-06-22 10:19:41,ONTIME,Closed,Case Closed. Closed date : 2022-06-22 14:19:41.697 Case Resolved Stern 1:55 PM (24 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Pick up the dog and transporting to the shelter. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of New England Ave & Norfolk St  Dorchester  MA  ,8,07,4,B3,Dorchester,9,17,1705,INTERSECTION New England Ave & Norfolk St,,42.28799780855182,-71.07788181270013,0101000020E610000004A0FF03FCC451C05E86B81CDD244540,Constituent Call,Case Closed. Closed date : 2022-06-22 14:19:41.697 Case Resolved Stern 1:55 PM (24 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Pick up the dog and transporting to the shelter. MS 107  Animal Generic Request
132552,101004361609,2022-06-22 09:48:00,,2022-06-22 10:20:29,ONTIME,Closed,Case Closed. Closed date : 2022-06-22 14:20:29.75 Case Resolved Stern 1:54 PM (25 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Pick up the dog and transporting to the shelter. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Milton Ave & Woodrow Ave  Dorchester  MA  ,8,07,4,B3,Greater Mattapan,9,17,1707,INTERSECTION Milton Ave & Woodrow Ave,,42.28809520868812,-71.07884891065686,0101000020E61000002C264DDC0BC551C092B9C54DE0244540,Constituent Call,Case Closed. Closed date : 2022-06-22 14:20:29.75 Case Resolved Stern 1:54 PM (25 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Pick up the dog and transporting to the shelter. MS 107  Animal Generic Request
133727,101004363449,2022-06-23 13:12:00,,2022-06-23 14:06:54,ONTIME,Closed,Case Closed. Closed date : 2022-06-23 18:06:54.203 Case Resolved Stern 6:03 PM (1 minute ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Quarantine order and citation issued to the dogowner. MS 107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,71 Prentiss St  Mission Hill  MA  02120,9,10A,7,B2,Mission Hill,13,Ward 4,0409,71 Prentiss St,2120.0,42.33431957043485,-71.09474058238564,0101000020E6100000D2BCCD3A10C651C019B7D2FBCA2A4540,Constituent Call,Case Closed. Closed date : 2022-06-23 18:06:54.203 Case Resolved Stern 6:03 PM (1 minute ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Quarantine order and citation issued to the dogowner. MS 107   Animal Generic Request
133741,101004363472,2022-06-23 13:24:00,,2022-06-23 18:14:49,ONTIME,Closed,Case Closed. Closed date : 2022-06-23 22:14:49.477 Case Resolved AC&C states  Made contact via phone with the constituent  who stated that the bite occurred over two weeks ago and animal control has already responded/quarantined. He has an ongoing court case against the dog owner. Animal control will follow up at a later time. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,125 Norfolk St  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,Ward 17,1705,125 Norfolk St,2124.0,42.28829955257022,-71.0775606462832,0101000020E61000008DCFEDC0F6C451C0CADEEEFFE6244540,Constituent Call,Case Closed. Closed date : 2022-06-23 22:14:49.477 Case Resolved AC&C states  Made contact via phone with the constituent  who stated that the bite occurred over two weeks ago and animal control has already responded/quarantined. He has an ongoing court case against the dog owner. Animal control will follow up at a later time. MS107  Animal Generic Request
134280,101004364241,2022-06-24 06:29:00,,2022-06-24 09:22:25,ONTIME,Closed,Case Closed. Closed date : 2022-06-24 13:22:25.22 Case Resolved  Gillis 11:00 AM (2 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan   The dog was taken to the MSPCA by the State Police after being hit by a car  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of L St & William J Day Blvd  South Boston  MA  ,6,05,2,C6,South Boston / South Boston Waterfront,5,7,0701,INTERSECTION L St & William J Day Blvd,,42.32935629724278,-71.03521093351782,0101000020E6100000ECFA5BE540C251C0D8B1DE58282A4540,Constituent Call,Case Closed. Closed date : 2022-06-24 13:22:25.22 Case Resolved  Gillis 11:00 AM (2 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan   The dog was taken to the MSPCA by the State Police after being hit by a car   Animal Generic Request
134378,101004364402,2022-06-24 08:03:00,,2022-06-24 10:05:13,ONTIME,Closed,Case Closed. Closed date : 2022-06-24 14:05:13.28 Case Resolved Munroe 1:58 PM (6 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan   I patrolled the park . No dogs were off leash at this time. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Charles Park Rd & Gardner St  West Roxbury  MA  ,12,06,6,E5,West Roxbury,12,20,2005,INTERSECTION Charles Park Rd & Gardner St,,42.27903272166476,-71.17562418835749,0101000020E610000072583C6D3DCB51C032081F58B7234540,Constituent Call,Case Closed. Closed date : 2022-06-24 14:05:13.28 Case Resolved Munroe 1:58 PM (6 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan   I patrolled the park . No dogs were off leash at this time. Munroe   Animal Generic Request
134727,101004364975,2022-06-24 14:39:00,,2022-06-24 16:54:26,ONTIME,Closed,Case Closed. Closed date : 2022-06-24 20:54:26.38 Case Resolved AC&C states Dog owner was on scene when I arrived. Warning given. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,348 Harrison Ave  Roxbury  MA  02118,4,1C,2,D4,Roxbury,4,03,0308,348 Harrison Ave,2118.0,42.34515110744532,-71.06283268769039,0101000020E610000000B0647305C451C0F25357E92D2C4540,Constituent Call,Case Closed. Closed date : 2022-06-24 20:54:26.38 Case Resolved AC&C states Dog owner was on scene when I arrived. Warning given. MS 107  Animal Generic Request
134736,101004364997,2022-06-24 14:57:00,,2022-06-24 15:36:40,ONTIME,Closed,Case Closed. Closed date : 2022-06-24 19:36:40.27 Case Resolved Animal Care & Control states  Dog owners leashed their dogs when I approached. Warnings were given. Munroe   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Charles St & Beacon St  Boston  MA  ,3,1C,7,A1,Beacon Hill,14,5,0503,INTERSECTION Charles St & Beacon St,,42.35621440463558,-71.0694349453947,0101000020E6100000DEEA449F71C451C01023016F982D4540,Constituent Call,Case Closed. Closed date : 2022-06-24 19:36:40.27 Case Resolved Animal Care & Control states  Dog owners leashed their dogs when I approached. Warnings were given. Munroe    Animal Generic Request
134773,101004365059,2022-06-24 16:13:00,,2022-06-24 18:43:57,ONTIME,Closed,Case Closed. Closed date : 2022-06-24 22:43:57.903 Case Resolved AC&C states the dog was returned to the owner by BFD -DG ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,7 Parish St  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,15,1504,7 Parish St,2122.0,42.30777630022454,-71.0616167658747,0101000020E61000004C947287F1C351C061F9BB3665274540,Constituent Call,Case Closed. Closed date : 2022-06-24 22:43:57.903 Case Resolved AC&C states the dog was returned to the owner by BFD -DG  Animal Generic Request
134796,101004365093,2022-06-24 17:37:00,,2022-06-28 07:28:26,ONTIME,Closed,Case Closed. Closed date : 2022-06-28 11:28:26.873 Case Resolved Animal Care & Control states dog was gone on arrival  6/28/22 at 11:27 am. -IM ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,74 De Soto Rd  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,10,Ward 20,2003,74 De Soto Rd,2132.0,42.26078966234241,-71.15257087793867,0101000020E610000064C4A4B8C3C951C0A1723F8E61214540,Constituent Call,Case Closed. Closed date : 2022-06-28 11:28:26.873 Case Resolved Animal Care & Control states dog was gone on arrival  6/28/22 at 11:27 am. -IM  Animal Generic Request
134799,101004365099,2022-06-24 17:56:00,,2022-06-24 18:45:21,ONTIME,Closed,Case Closed. Closed date : 2022-06-24 22:45:21.597 Case Resolved Animal Care & Control states Dog was returned to the owner -DG ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,24 Howe St  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1504,24 Howe St,2125.0,42.31097953234202,-71.06470056698787,0101000020E6100000B7CFD80D24C451C03291642DCE274540,Constituent Call,Case Closed. Closed date : 2022-06-24 22:45:21.597 Case Resolved Animal Care & Control states Dog was returned to the owner -DG  Animal Lost
134812,101004365116,2022-06-24 18:45:38,,2022-06-24 18:47:19,ONTIME,Closed,Case Closed. Closed date : 2022-06-24 22:47:19.773 Case Invalid found dog while on call ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,67 Willow St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2018,67 Willow St,2132.0,42.28856965647357,-71.1526408153061,0101000020E61000009171FBDDC4C951C00296BAD9EF244540,Constituent Call,Case Closed. Closed date : 2022-06-24 22:47:19.773 Case Invalid found dog while on call  Animal Lost
135032,101004365478,2022-06-25 07:13:00,,2022-06-25 09:27:21,ONTIME,Closed,Case Closed. Closed date : 2022-06-25 13:27:21.967 Case Resolved AC&C states AF Responded to the above location. I patrolled the area. No dog was found. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Truman Pkwy & Fairmount Ave  Hyde Park  MA  ,12,08,5,E18,Hyde Park,10,18,1816,INTERSECTION Truman Pkwy & Fairmount Ave,,42.25252074603154,-71.11822805755507,0101000020E6100000CB2A6A0C91C751C02DE28C9952204540,Constituent Call,Case Closed. Closed date : 2022-06-25 13:27:21.967 Case Resolved AC&C states AF Responded to the above location. I patrolled the area. No dog was found.  Animal Generic Request
135037,101004365485,2022-06-25 07:25:00,,2022-06-25 08:43:41,ONTIME,Closed,Case Closed. Closed date : 2022-06-25 12:43:41.317 Animal Care & Control states AF Responded to the above location. I picked up the dog & transported it to the shelter. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,116 Olney St  Dorchester  MA  02121,7,03,4,C11,Dorchester,8,Ward 14,1404,116 Olney St,2121.0,42.304539546407256,-71.07447060334096,0101000020E610000038775920C4C451C03414E026FB264540,Constituent Call,Case Closed. Closed date : 2022-06-25 12:43:41.317 Animal Care & Control states AF Responded to the above location. I picked up the dog & transported it to the shelter.  Animal Found
135334,101004365952,2022-06-25 19:02:00,,2022-06-27 10:53:32,ONTIME,Closed,Case Closed. Closed date : 2022-06-27 14:53:32.84 Case Resolved Fabiano Sun  Jun 26  3:16 AM (1 day ago) to 311reply  alexis.trzcinski  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  AF I called the Station. The dog was returned to owner ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,2400 Washington St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,12,1201,2400 Washington St,2119.0,42.32843360753939,-71.08567390630859,0101000020E6100000D26D68AE7BC551C0FDA4C91C0A2A4540,Constituent Call,Case Closed. Closed date : 2022-06-27 14:53:32.84 Case Resolved Fabiano Sun  Jun 26  3:16 AM (1 day ago) to 311reply  alexis.trzcinski  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  AF I called the Station. The dog was returned to owner  Animal Generic Request
135438,101004366116,2022-06-26 06:02:00,,2022-06-27 12:42:26,ONTIME,Closed,Case Closed. Closed date : 2022-06-27 16:42:26.317 Case Resolved Bonds <robyn.bonds@boston.gov> 10:16 AM (6 hours ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Catherine  Ian  Maia  Keith  Sarah  Dog was returned to his owner. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,45 School St  Dorchester  MA  02124,8,03,4,B3,Dorchester,9,17,1701,45 School St,2124.0,42.29715954880966,-71.07570062260366,0101000020E6100000A7976C47D8C451C072EAF75209264540,Constituent Call,Case Closed. Closed date : 2022-06-27 16:42:26.317 Case Resolved Bonds <robyn.bonds@boston.gov> 10:16 AM (6 hours ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Catherine  Ian  Maia  Keith  Sarah  Dog was returned to his owner.  Animal Lost
