_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
173024,101003927077,2021-08-25 01:58:00,,2021-08-25 06:12:51,ONTIME,Closed,Case Closed. Closed date : 2021-08-25 10:12:51.97 Case Resolved The dog was taken to the shelter DG/108  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,7 Gordon St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2106,7 Gordon St,2134.0,42.35373962815905,-71.14091064260849,0101000020E61000005B6A12AE04C951C0041F1357472D4540,Constituent Call,Case Closed. Closed date : 2021-08-25 10:12:51.97 Case Resolved The dog was taken to the shelter DG/108   Animal Generic Request
173918,101003928489,2021-08-25 15:29:00,,2021-08-27 10:19:32,ONTIME,Closed,Case Closed. Closed date : 2021-08-27 14:19:32.59 Case Resolved Owner of the 2 dogs was with Boston police when I arrived. Dogs were returned to the owner. He was summons by police and issued a citation for animal unattended in a car 140 s.174f  x2. . Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,187 Orange St  Roslindale  MA  02131,12,06,5,E5,Roslindale,10,Ward 20,2009,187 Orange St,2131.0,42.2797096425938,-71.14134080955074,0101000020E610000014A752BA0BC951C07AA88B86CD234540,Constituent Call,Case Closed. Closed date : 2021-08-27 14:19:32.59 Case Resolved Owner of the 2 dogs was with Boston police when I arrived. Dogs were returned to the owner. He was summons by police and issued a citation for animal unattended in a car 140 s.174f  x2. . Munroe110    Animal Generic Request
174244,101003928957,2021-08-26 05:06:00,2021-08-27 05:06:23,2021-08-26 08:18:53,ONTIME,Closed,Case Closed. Closed date : 2021-08-26 12:18:53.23 Case Resolved Responded to location pick up dead dog transported to shelter   ,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,ANML_General,ANML,,,1019 Dorchester Ave  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,1019 Dorchester Ave,2125.0,42.31597952153341,-71.05693053830655,0101000020E6100000E60AFCBFA4C351C08A98570472284540,Constituent Call,Case Closed. Closed date : 2021-08-26 12:18:53.23 Case Resolved Responded to location pick up dead dog transported to shelter    Pick up Dead Animal
174440,101003929277,2021-08-26 07:49:00,,2021-08-26 09:07:44,ONTIME,Closed,Case Closed. Closed date : 2021-08-26 13:07:44.727 Case Resolved 8/26/21 at 12:19 PM  the dog was going on arrival  and not observed in the area. Made contact with the constituent. MS 107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,64 Ormond St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 14,1414,64 Ormond St,2126.0,42.28255957555781,-71.09372069584767,0101000020E6100000F1E71685FFC551C0A21884E92A244540,Constituent Call,Case Closed. Closed date : 2021-08-26 13:07:44.727 Case Resolved 8/26/21 at 12:19 PM  the dog was going on arrival  and not observed in the area. Made contact with the constituent. MS 107   Animal Generic Request
174760,101003929828,2021-08-26 13:29:00,,2021-08-26 13:34:14,ONTIME,Closed,Case Closed. Closed date : 2021-08-26 17:34:14.363 Case Resolved Constituent called back to report that she found the owner of the dog and no longer needs Animal Control. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,53 Mather St  Dorchester  MA  02124,8,07,4,C11,Dorchester,8,Ward 17,1706,53 Mather St,2124.0,42.29396953633031,-71.06648060870239,0101000020E61000007A0CE23741C451C08C4734CBA0254540,Constituent Call,Case Closed. Closed date : 2021-08-26 17:34:14.363 Case Resolved Constituent called back to report that she found the owner of the dog and no longer needs Animal Control.  Animal Generic Request
175553,101003931066,2021-08-27 09:46:00,,2021-08-27 12:18:19,ONTIME,Closed,Case Closed. Closed date : 2021-08-27 16:18:19.747 Case Resolved Dog was returned to owner. MS 107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,112 Southampton St  Roxbury  MA  02118,6,1C,2,C6,Roxbury,6,08,0802,112 Southampton St,2118.0,42.33236953696338,-71.06927052930203,0101000020E6100000727BA8ED6EC451C0E1B8C1158B2A4540,Constituent Call,Case Closed. Closed date : 2021-08-27 16:18:19.747 Case Resolved Dog was returned to owner. MS 107   Animal Generic Request
175805,101003931499,2021-08-27 14:09:00,,2021-08-30 14:03:26,ONTIME,Closed,Case Closed. Closed date : 2021-08-30 18:03:26.43 Case Resolved Dogs were on the property upon arrival  and I posted a citation for the owner. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1120 Hyde Park Ave  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1813,1120 Hyde Park Ave,2136.0,42.26114961842972,-71.1221808078369,0101000020E6100000EF7673CFD1C751C05F42C7596D214540,Constituent Call,Case Closed. Closed date : 2021-08-30 18:03:26.43 Case Resolved Dogs were on the property upon arrival  and I posted a citation for the owner. MS 107  Animal Generic Request
175822,101003931525,2021-08-27 14:29:00,,2021-08-30 14:07:40,ONTIME,Closed,Case Closed. Closed date : 2021-08-30 18:07:40.35 Case Resolved  Dog was transported to the animal shelter. Munroe110  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,39 Rutland Sq  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,0404,39 Rutland Sq,2118.0,42.34208954795928,-71.07816052812831,0101000020E61000008C09049500C551C0EE641E97C92B4540,Constituent Call,Case Closed. Closed date : 2021-08-30 18:07:40.35 Case Resolved  Dog was transported to the animal shelter. Munroe110   Animal Found
175830,101003931540,2021-08-27 14:40:00,,2021-08-30 14:12:25,ONTIME,Closed,Case Closed. Closed date : 2021-08-30 18:12:25.983 Case Resolved Called and LM  I believe the dog is here at our shelter    Brittany Monteiro  Shelter Manager  Boston Animal Care and Control  617-635-1800 (w) 617-635-1915 (f)  26 Mahler Rd Roslindale MA 02131  www.boston.gov/animals  Like us on Facebook! @bostonanimal   ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,74 Glenway St  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1402,74 Glenway St,2121.0,42.30039955739768,-71.08249063098415,0101000020E61000006A93C88647C551C0C160217E73264540,Constituent Call,Case Closed. Closed date : 2021-08-30 18:12:25.983 Case Resolved Called and LM  I believe the dog is here at our shelter    Brittany Monteiro  Shelter Manager  Boston Animal Care and Control  617-635-1800 (w) 617-635-1915 (f)  26 Mahler Rd Roslindale MA 02131  www.boston.gov/animals  Like us on Facebook! @bostonanimal    Animal Lost
175832,101003931544,2021-08-27 14:43:00,,2021-08-30 14:05:06,ONTIME,Closed,Case Closed. Closed date : 2021-08-30 18:05:06.37 Case Resolved Transporting the dog to the shelter. MS 107 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,341 Gallivan Blvd  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1611,341 Gallivan Blvd,2124.0,42.280255033132754,-71.06390579614659,0101000020E61000005D1E560817C451C01BEC9C65DF234540,Constituent Call,Case Closed. Closed date : 2021-08-30 18:05:06.37 Case Resolved Transporting the dog to the shelter. MS 107  Animal Found
176500,101003932388,2021-08-28 07:24:00,,2021-08-31 09:07:05,ONTIME,Closed,Case Closed. Closed date : 2021-08-31 13:07:05.523 Case Resolved Dog was transported to the animal shelter. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,8 Longmeadow St  Roxbury  MA  02119,7,03,7,B2,Roxbury,13,Ward 8,0806,8 Longmeadow St,2119.0,42.322169538740624,-71.06981055385353,0101000020E6100000DC6DAFC677C451C04654F8D93C294540,Constituent Call,Case Closed. Closed date : 2021-08-31 13:07:05.523 Case Resolved Dog was transported to the animal shelter. Munroe110    Animal Generic Request
176529,101003932430,2021-08-28 07:48:00,,2021-08-30 08:10:45,ONTIME,Closed,Case Closed. Closed date : 2021-08-30 12:10:45.883 Case Resolved Dog was gone on arrival. Munroe110  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1345 Boylston St  Boston  MA  02215,4,10A,8,D4,Boston,14,05, ,1345 Boylston St,2215.0,42.34426632866958,-71.09988689670922,0101000020E610000090AA028C64C651C0FB5F47EB102C4540,Constituent Call,Case Closed. Closed date : 2021-08-30 12:10:45.883 Case Resolved Dog was gone on arrival. Munroe110   Animal Generic Request
176581,101003932498,2021-08-28 08:34:00,,2021-08-30 08:21:10,ONTIME,Closed,Case Closed. Closed date : 2021-08-30 12:21:10.743 Case Resolved he dog was transported to the animal shelter. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1630 Commonwealth Ave  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2112,1630 Commonwealth Ave,2135.0,42.342848632942975,-71.1429566716321,0101000020E6100000EA59BD3326C951C0F4FBC876E22B4540,Constituent Call,Case Closed. Closed date : 2021-08-30 12:21:10.743 Case Resolved he dog was transported to the animal shelter. Munroe110    Animal Generic Request
176769,101003932734,2021-08-28 11:04:00,,2021-08-28 11:10:08,ONTIME,Closed,Case Closed. Closed date : 2021-08-28 15:10:08.7 Case Resolved Owner rescued the dog ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,608 Gallivan Blvd  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1609,608 Gallivan Blvd,2122.0,42.28352751588962,-71.05133659853773,0101000020E6100000ADF34C1949C351C08B2130A14A244540,Constituent Call,Case Closed. Closed date : 2021-08-28 15:10:08.7 Case Resolved Owner rescued the dog  Animal Generic Request
177821,101003934053,2021-08-29 11:09:00,,2021-08-30 13:36:34,ONTIME,Closed,Case Closed. Closed date : 2021-08-30 17:36:34.46 Case Resolved Made contact with caller.  Caller provided information on person bit and information she had on dog owner who lives in Boston. Will follow up with dog owner ( Jones#113)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,110 Atlantic Ave  Boston  MA  02110,3,1B,1,A1,Boston,3,03,0301,110 Atlantic Ave,2110.0,42.36099473721792,-71.052183414871,0101000020E6100000EE101BF956C351C085305713352E4540,Constituent Call,Case Closed. Closed date : 2021-08-30 17:36:34.46 Case Resolved Made contact with caller.  Caller provided information on person bit and information she had on dog owner who lives in Boston. Will follow up with dog owner ( Jones#113)   Animal Generic Request
178080,101003934391,2021-08-29 15:08:00,,2021-08-30 13:34:11,ONTIME,Closed,Case Closed. Closed date : 2021-08-30 17:34:11.36 Case Resolved Dog is fine . The people are just moving in . The dog is on the porch until the movers are gone but is ok and with one of the owners friends  MJ ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,15 Telegraph St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,0705,15 Telegraph St,2127.0,42.33279951154709,-71.05022048596057,0101000020E61000008D32FCCF36C351C0191CA52C992A4540,Constituent Call,Case Closed. Closed date : 2021-08-30 17:34:11.36 Case Resolved Dog is fine . The people are just moving in . The dog is on the porch until the movers are gone but is ok and with one of the owners friends  MJ  Animal Noise Disturbances
178328,101003934703,2021-08-30 03:19:00,,2021-08-30 13:25:45,ONTIME,Closed,Case Closed. Closed date : 2021-08-30 17:25:45.847 Case Resolved This is a designated off leash area  all off leashed dogs were in the designated area  will continue to patrol DG/108  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Charles St & Beacon St  Boston  MA  ,3,1B,7,A1,Beacon Hill,14,5,0503,INTERSECTION Charles St & Beacon St,,42.35626329429733,-71.06908072739657,0101000020E6100000F03C92D16BC451C0D9E21E099A2D4540,Constituent Call,Case Closed. Closed date : 2021-08-30 17:25:45.847 Case Resolved This is a designated off leash area  all off leashed dogs were in the designated area  will continue to patrol DG/108   Animal Generic Request
179758,101003936861,2021-08-30 16:57:00,,2021-08-31 09:05:22,ONTIME,Closed,Case Closed. Closed date : 2021-08-31 13:05:22.95 Case Resolved The dog was returned to the owner prior to my arrival DG/108  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of Mayfield St & Dorchester Ave  Dorchester  MA  ,7,03,3,C11,Dorchester,7,13,1308,INTERSECTION Mayfield St & Dorchester Ave,,42.31630592628369,-71.05669105618561,0101000020E6100000BF1286D3A0C351C0B0756CB67C284540,Constituent Call,Case Closed. Closed date : 2021-08-31 13:05:22.95 Case Resolved The dog was returned to the owner prior to my arrival DG/108   Animal Found
182558,101003940714,2021-09-01 09:00:00,,2021-09-01 09:50:19,ONTIME,Closed,Case Closed. Closed date : 2021-09-01 13:50:19.857 Case Resolved Jenner reports  dog was able to release himself dog was gone when I arrived  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,122 Boston St  Dorchester  MA  02125,6,03,3,C6,Dorchester,5,Ward 7,0708,122 Boston St,2125.0,42.32529952347933,-71.0589505220717,0101000020E6100000531869D8C5C351C0C25F2F6AA3294540,Constituent Call,Case Closed. Closed date : 2021-09-01 13:50:19.857 Case Resolved Jenner reports  dog was able to release himself dog was gone when I arrived   Animal Generic Request
182989,101003941318,2021-09-01 14:02:00,,2021-09-02 06:25:41,ONTIME,Closed,Case Closed. Closed date : 2021-09-02 10:25:41.58 Case Resolved Jenner reports   Dog was gone when I arrived  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,309 Bowdoin St  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,Ward 15,1503,309 Bowdoin St,2122.0,42.30751953364094,-71.06503057579498,0101000020E6100000E311017629C451C03CEFD1CC5C274540,Constituent Call,Case Closed. Closed date : 2021-09-02 10:25:41.58 Case Resolved Jenner reports   Dog was gone when I arrived   Animal Generic Request
184059,101003942826,2021-09-02 09:58:00,,2021-09-02 10:05:17,ONTIME,Closed,Case Closed. Closed date : 2021-09-02 14:05:17.13 Constituent called back to cancel request  states dog was reconnected with owner. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,9 Lila Rd  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1902,9 Lila Rd,2130.0,42.30342962078937,-71.1287807282136,0101000020E6100000140286F13DC851C0CAF624C8D6264540,Constituent Call,Case Closed. Closed date : 2021-09-02 14:05:17.13 Constituent called back to cancel request  states dog was reconnected with owner.  Animal Generic Request
184087,101003942865,2021-09-02 10:12:00,,2021-09-02 12:17:05,ONTIME,Closed,Case Closed. Closed date : 2021-09-02 16:17:05.343 Case Resolved Dog/vehicle was going on arrival. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,967 Commonwealth Ave  Boston  MA  02215,11,04,8,D14,Boston,14,21,2102,967 Commonwealth Ave,2215.0,42.35200006982178,-71.11942625732298,0101000020E6100000195F07AEA4C751C081099A560E2D4540,Constituent Call,Case Closed. Closed date : 2021-09-02 16:17:05.343 Case Resolved Dog/vehicle was going on arrival. MS 107  Animal Generic Request
184221,101003943064,2021-09-02 11:48:00,,2021-09-03 06:17:39,ONTIME,Closed,Case Closed. Closed date : 2021-09-03 10:17:39.7 Case Resolved Stern reports  Made contact with the constituent  who stated that the dog stopped barking  and theres a possible of eight units that it was coming from. I advised him to call back if possible with a more exact address if it happens again. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,40 Thomas Park  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,0703,40 Thomas Park,2127.0,42.33246950771547,-71.04727047987679,0101000020E6100000C548C37A06C351C010475F5C8E2A4540,Constituent Call,Case Closed. Closed date : 2021-09-03 10:17:39.7 Case Resolved Stern reports  Made contact with the constituent  who stated that the dog stopped barking  and theres a possible of eight units that it was coming from. I advised him to call back if possible with a more exact address if it happens again. MS107   Animal Generic Request
184260,101003943115,2021-09-02 12:07:00,,2021-09-02 13:15:47,ONTIME,Closed,Case Closed. Closed date : 2021-09-02 17:15:47.687 Case Resolved Left message for owner advising that the dog is at the animal care facility. AT ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,81 Sunnyside St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1819,81 Sunnyside St,2136.0,42.24981963968529,-71.13489086194782,0101000020E61000001726480DA2C851C0652C0717FA1F4540,Constituent Call,Case Closed. Closed date : 2021-09-02 17:15:47.687 Case Resolved Left message for owner advising that the dog is at the animal care facility. AT  Animal Lost
